studyYear,replicate,plotNumber,rowNumber,colNumber,Chalky seeds|LSU_01:0000107,Days to heading|LSU_01:0000130,Grain length average|LSU_01:0000102,Grain length-width ratio average|LSU_01:0000105,Grain whiteness average|LSU_01:0000106,Grain width average|LSU_01:0000103,Harvest moisture|LSU_01:0000136,Harvest weight|LSU_01:0000137,Lodging|LSU_01:0000135,Plant height|LSU_01:0000132,Plot stand near flood|LSU_01:0000133,Ratoon moisture|LSU_01:0000139,Ratoon weight|LSU_01:0000140,Ratoon yield|LSU_01:0000141,Seedling vigor|LSU_01:0000131,Total milling percentage|LSU_01:0000101,Whole milling percentage|LSU_01:0000100,Yield
2023,1,12,4,1,26.7,98,6.92,3.2,42.5,2.16,19.6,15.14,0,97,7,19,5.75,3528.819544,1,68.77,54.74,9222.7091
2023,2,25,9,1,21.5,100,6.91,3.31,39.4,2.09,18.4,15.69,0,95,7,16.5,6.22,3935.078919,3,72.14,63.68,9700.401026
2023,2,20,7,2,30.4,92,6.65,3.14,40.3,2.12,15.5,18.01,0,100,7,16.2,6.07,3853.978577,1,73.05,62.1,11530.46995
2023,2,22,8,3,23.6,100,7.09,3.28,43,2.16,15.6,17.91,0,99,5,17.6,5.73,3577.325186,3,69.97,57.94,11452.87759
2023,2,15,5,3,29,93,6.59,3.09,44.9,2.13,14.2,15.44,0,97,7,15.5,5.52,3534.047425,3,70.62,47.68,10037.16747
2023,2,21,7,3,19.5,94,6.88,3.16,46.8,2.18,14.5,15.85,0,97,5,17.9,4.49,2792.968803,3,69.96,52.43,10267.67155
2023,2,18,6,1,27.2,94,6.74,3.15,43.9,2.14,15.7,16.34,0,94,5,19.2,4.72,2889.548218,3,71.99,56.52,10436.5321
2023,2,26,9,2,26.1,92,6.65,3.11,44.4,2.14,12.8,16.52,0,99,7,16.2,5.41,3434.929836,3,70.06,48.05,10914.48164
2023,2,19,7,1,22.9,92,7.05,3.25,42.5,2.17,16.2,16.97,0,93,5,15.3,6.55,4203.405584,3,72.15,55.45,10774.63204
2023,2,17,6,2,30.3,93,6.56,3.09,45.1,2.12,14,16.57,0,97,5,17.4,4.32,2703.587194,3,69.95,50.18,10796.86189
2023,2,24,8,1,29.7,94,6.8,3.13,43.2,2.17,18.1,18.02,0,99,5,15.7,6.66,4253.812963,1,70.93,54.31,11181.89153
2023,2,28,10,3,11.3,97,6.9,3.43,42.3,2.01,16.6,16.48,0,99,7,15.6,6.47,4137.360024,3,72.07,62.51,10413.57489
2023,2,23,8,2,13.1,102,6.99,3.28,36.9,2.13,19.5,16.08,0,111,7,16.2,7.55,4793.663634,3,74.41,67.86,9807.504393
2023,2,27,9,3,30.2,93,6.87,3.38,44.2,2.03,17.6,19.29,0,103,7,16.1,4.44,2822.419198,3,69.89,57.26,12043.03715
2023,2,16,6,3,21,99,6.86,3.24,43.7,2.12,19.9,14.94,0,94,7,18.8,4.82,2965.37522,3,69.47,55.99,9066.918252
2024,1,30,8,3,14.3,97,6.5,2.78,43,2.34,19.2,16.33,0,103,7,17.3,5.42,3396.107138,5,69.27,61.08,9996.963978
2024,1,4,1,4,18.7,94,6.78,2.94,43,2.31,16.5,16.74,0,103,7,13.7,5.73,3746.640335,3,70.01,64.36,10590.40359
2024,1,15,4,2,16.2,98,6.65,3.14,43.7,2.12,17.6,16.84,0,100,7,17.2,4.62,2898.337119,5,69.67,63.49,10513.31993
2024,1,20,5,4,16.2,98,6.72,3.11,42.3,2.16,19.1,17.14,0,103,7,19.3,5.79,3540.207233,3,69.1,62.58,10505.81916
2024,1,24,6,1,16.8,98,6.75,3.18,43,2.12,18.9,16.4,0,109,5,17.3,4.37,2738.189704,5,68.53,61,10077.0934
2024,1,16,4,1,13.7,99,6.63,3.04,42.1,2.18,18.4,16.11,0,97,7,17.8,4.62,2877.334676,5,69.39,63.15,9959.929879
2024,1,14,4,3,23.4,99,6.03,2.23,42.3,2.7,20.7,20.11,0,116,7,16.9,4.65,2927.726901,3,67.87,61.91,12082.47318
2024,1,27,7,3,32.9,97,5.7,2.24,40.1,2.55,20.6,18.24,0,108,7,19.4,4.06,2479.348991,3,67.32,60.78,10972.76096
2024,1,12,3,4,23.7,94,5.98,2.39,40.1,2.5,18.7,19.44,0,98,7,15.3,4.94,3170.202074,3,70.12,64.06,11974.49999
2024,1,23,6,2,8.6,99,7.05,3.29,37.1,2.14,22.6,13.75,0,114,5,17.3,3.87,2424.895687,5,68.49,62.4,8063.326406
2024,1,26,7,2,18,100,7.15,3.31,40.1,2.16,21.7,14.87,0,111,7,18.6,3.76,2318.936393,3,67.69,57.91,8821.517749
2024,1,7,2,2,12,98,6.96,3.12,32.6,2.23,18.3,15,0,95,7,14.7,4.66,3011.69879,5,71.58,66.49,9285.042528
2024,1,5,2,4,19.2,98,5.88,2.28,37.8,2.58,17.4,18.33,0,102,7,13.9,4.52,2948.615695,3,70.85,65.3,11471.31205
2024,1,22,6,3,24.8,98,5.99,2.27,43.7,2.64,17.8,18.43,0,117,7,14.6,3.74,2419.948142,1,67.18,61.18,11478.04001
2024,1,3,1,3,24.1,96,6.71,2.98,43.7,2.25,16.2,18.51,0,103,7,13.1,4.41,2903.58773,3,70.15,64.18,11752.24994
2024,1,17,5,1,17.4,97,6.75,3.12,42.1,2.16,19.4,17.72,0,100,7,16.6,4.41,2786.642309,5,69.8,63.61,10821.04844
2024,1,11,3,3,22.5,97,7.08,3.34,43.5,2.12,18,19.53,0,100,7,18.5,5.15,3180.104741,3,69.69,58.19,12133.51629
2024,1,19,5,3,18.9,99,6.7,3.02,43.5,2.22,22.3,16.15,0,96,5,17.9,5.7,3545.639683,5,67.24,59.74,9507.451687
2024,1,10,3,2,9.9,99,6.03,2.29,38.6,2.63,18.4,19.6,0,108,7,12.4,4.12,2734.499881,3,70.15,66.31,12117.60556
2024,1,18,5,2,16.4,98,6.73,3.14,43.2,2.14,18.4,16.3,0,104,7,19.1,4.37,2678.591863,3,69.96,64.13,10077.39646
2024,1,13,4,4,21.5,97,6.58,2.85,44.9,2.31,18.1,15.41,0,103,7,16.7,4.77,3010.509257,3,68.92,62.47,9562.184569
2024,1,9,3,1,9,98,6.85,3.26,31.9,2.1,19.1,15.36,0,102,7,16.8,4.36,2748.440896,5,70.57,66.61,9414.783098
2024,1,28,7,4,31.4,99,6.78,3.17,44.6,2.14,42.1,17.98,0,100,5,21.4,5.64,3358.754309,3,66.7,56.84,7887.490203
2024,1,2,1,2,24.2,95,6.67,3.02,43.7,2.21,16.7,17.58,0,96,7,14.8,4.11,2653.126779,3,69.69,61.94,11095.18259
2024,1,25,7,1,15.1,98,5.82,2.23,39.7,2.61,19.7,18.1,0,115,7,17.2,3.98,2496.835873,3,68.07,62.93,11011.96194
2024,1,21,6,4,22.3,98,6.21,2.44,42.3,2.55,18.3,18.78,0,109,7,15.1,5.4,3473.585847,1,67.07,62.88,11624.87325
2024,1,29,8,4,24.4,96,6.9,3.29,45.1,2.1,16.3,16.31,0,107,7,21,5.76,3447.673742,3,69.48,61.17,10343.08278
2024,1,8,2,1,28.8,97,6.79,3,41.9,2.26,17.4,17.82,0,101,7,16.2,4.48,2844.452064,3,68.41,59.37,11152.14298
2024,1,1,1,1,37.7,93,6.94,3.04,43.5,2.28,17.9,18.98,0,100,7,12.3,3.94,2618.016635,3,69.34,58.97,11806.19486
2024,1,6,2,3,12.4,97,7.08,3.4,41.2,2.08,17.6,16.79,0,94,7,17.3,5.33,3339.714215,5,71.32,66.12,10482.10461
2024,2,33,9,1,15.8,98,6.53,2.86,43.9,2.28,19,17.29,0,105,7,15.3,4.41,2830.07918,5,69.04,61.63,10610.86023
2024,2,60,15,4,20.5,96,6.91,3.07,42.8,2.25,19.1,16.79,0,101,7,17.6,6.2,3870.753256,3,69.77,64.23,10291.2896
2024,2,55,14,2,15.9,98,6.7,3.13,43.2,2.14,18.8,16.73,0,109,7,17.5,5.28,3300.383883,5,70.1,63.66,10292.53973
2024,2,54,14,3,20.5,98,6.79,3.23,42.8,2.1,19.4,17.63,0,105,7,19.2,5.32,3256.863669,3,69.73,63.53,10766.08826
2024,2,56,14,1,21.4,99,6.78,3.23,43.2,2.1,18.4,16.84,0,110,7,16.3,4.39,2783.982909,5,69.22,62.65,10411.24886
2024,2,43,11,3,18.2,99,6.58,3.03,43.9,2.17,19.1,16.6,0,103,7,18.7,5.22,3215.419455,5,69.31,62.24,10174.83069
2024,2,47,12,2,18.7,98,5.99,2.26,42.1,2.65,20.7,19.45,0,121,7,17.4,4.89,3060.310504,3,67.07,60.71,11685.93253
2024,2,52,13,4,33.6,97,5.74,2.27,39.4,2.53,20.3,20.63,0,111,7,19.3,5.01,3063.288124,3,67.64,61.57,12457.42069
2024,2,39,10,2,27.7,95,5.89,2.43,42.3,2.42,19.1,20.02,0,105,7,17.2,4.25,2666.219211,3,68.52,60.2,12271.09099
2024,2,59,15,3,10.9,99,7.02,3.24,34.5,2.17,21.1,15.24,0,122,7,20.2,4.67,2823.555694,3,69.61,64.75,9110.297346
2024,2,48,12,1,20.7,101,7.09,3.22,41.2,2.2,24.4,14.58,0,119,7,19.9,3.66,2221.212905,5,66.69,56.59,8351.219549
2024,2,35,9,3,13.4,97,6.96,3.16,33.8,2.2,17.7,15.39,0,98,5,16.1,5.19,3299.179197,3,70.94,65.14,9596.41535
2024,2,37,10,4,17.7,96,5.87,2.29,38,2.56,18.3,17.63,0,104,5,17.1,4.1,2575.223779,1,70.22,63.86,10913.01999
2024,2,41,11,1,25.2,98,6.05,2.29,43.2,2.64,18.8,17.76,0,119,7,15,3.41,2196.088771,1,66.87,53.08,10926.21073
2024,2,32,8,1,20.1,98,6.61,2.9,44.2,2.28,18.8,16.1,0,103,7,15.2,4.05,2602.120847,5,68.93,61.9,9904.954548
2024,2,44,11,4,17.8,97,6.78,3.11,42.8,2.18,20.2,17.93,0,109,5,16.4,5.15,3262.04609,5,69.15,62.51,10840.61105
2024,2,49,13,1,21.7,98,6.95,3.26,46.6,2.13,20.3,17.73,0,104,7,19,4.08,2503.927607,3,68.42,55.85,10706.25637
2024,2,53,14,4,18.2,96,6.69,3.04,44.2,2.2,22.6,15.58,0,96,5,17.6,6.68,4170.424475,5,66.68,59.48,9136.481848
2024,2,57,15,1,9.5,99,6.06,2.32,40.3,2.61,19.3,17.71,0,106,7,11.3,4.2,2822.601037,3,69.92,66.72,10828.35979
2024,2,51,13,3,17.2,98,6.76,3.1,42.5,2.18,19.1,17.57,0,101,7,19.5,5.37,3275.267325,3,70.63,65.85,10769.38405
2024,2,46,12,3,21.3,96,6.56,2.84,45.4,2.31,19.4,15.32,0,101,7,16.3,4.26,2701.541502,3,68.49,60.82,9355.443683
2024,2,50,13,2,5.3,99,6.83,3.25,33,2.1,19.6,14.84,0,98,7,17.1,5.15,3234.732307,3,71.7,68.16,9039.835579
2024,2,45,12,4,30.4,99,6.61,3.12,44.9,2.12,21.8,16.72,0,114,5,19.3,4.94,3020.487691,3,64.91,53.05,9906.34863
2024,2,36,9,4,28.2,95,6.61,2.92,44.4,2.26,16.8,16.32,0,90,5,19.8,5.23,3177.990859,3,69.4,61.43,10287.59983
2024,2,31,8,2,15.5,98,5.84,2.24,39.4,2.61,20,17.76,0,103,5,16.9,3.95,2486.993819,3,69.27,64.8,10764.73964
2024,2,38,10,3,17.2,98,6.29,2.46,41.4,2.56,18.2,17.82,0,110,7,15,4.45,2865.863645,1,67.04,62.53,11044.13191
2024,2,58,15,2,26.6,98,6.9,3.32,46.1,2.08,17.4,16.5,0,103,7,15.5,5,3201.129914,3,69.73,61.09,10326.05831
2024,2,40,10,1,25.1,98,6.66,2.99,43.5,2.23,18,16.35,0,102,5,16.3,4.26,2701.541502,5,67.4,58.67,10157.85926
2024,2,42,11,2,34.9,95,6.9,3.01,45.8,2.29,19.3,16.17,0,95,7,18.8,5.68,3494.467064,3,69.04,58.36,9886.763289
2024,2,34,9,2,15.4,98,7.03,3.35,43,2.1,18.4,16.01,0,100,7,16.7,4.29,2707.564929,3,70.65,64.57,9898.105361
2024,1,27,6,4,10.9,88,6.39,2.8,46.1,2.28,12.9,14.4,80,102,7,18.8,7.76,4774.131059,3,68.13,56.04,9502.792118
2024,1,11,3,1,16.5,87,6.8,3.11,46.8,2.19,12.7,14.04,0,91,7,15.1,4.15,2669.515049,3,67.77,57.9,9286.497223
2024,1,17,4,4,12.2,90,6.51,3.06,45.4,2.13,13.3,13.08,40,98,7,15.9,5.38,3428.110861,3,67.42,58.01,8592.062414
2024,1,20,4,1,11.8,88,6.73,3.27,45.4,2.06,12,14.13,40,103,7,15.6,5.68,3632.180052,3,67.78,59.09,9420.96555
2024,1,14,3,4,10.9,91,6.71,3.21,44.4,2.09,14.7,14.63,30,107,7,16.2,5.73,3638.104983,3,68.76,60.38,9455.052377
2024,1,12,3,2,10.6,90,6.5,3.08,44.9,2.11,12.8,14.38,30,103,7,16,5.74,3653.152188,3,68.73,59.72,9500.488852
2024,1,1,1,1,19.2,92,6.02,2.27,41.6,2.65,15.4,18.94,10,114,7,14.9,4.93,3178.725793,1,66.77,59.22,12140.06241
2024,1,7,2,4,19.1,93,5.8,2.32,40.8,2.5,17.2,13.19,30,107,7,17.6,4.32,2697.040978,3,66.45,54,8274.57533
2024,1,5,1,5,19.8,88,5.84,2.42,40.8,2.41,16.5,11.8,50,101,7,16.7,4.47,2821.169052,3,67.6,57.86,7465.15904
2024,1,6,2,5,6.9,94,6.55,2.95,39.7,2.22,16.2,7,80,111,7,17,5.45,3427.292584,3,67.6,55.14,4444.394898
2024,1,15,3,5,24.4,95,7.04,3.34,43,2.11,14.1,13.88,70,106,7,17.6,4.95,3090.359454,3,67.85,53.96,9033.440984
2024,1,19,4,2,7.4,87,6.92,3.3,34.5,2.1,15,13.06,0,94,7,13.3,3.71,2437.078923,3,70.59,63.16,8410.710494
2024,1,2,1,2,13.7,92,5.91,2.27,38.6,2.6,14.5,12.3,0,103,7,15.8,2.87,1830.925085,1,69.21,63.25,7967.862077
2024,1,26,6,5,18.7,92,6,2.33,44.9,2.58,19,10.16,80,105,7,15,4.29,2762.821357,1,66.68,51.01,6235.184495
2024,1,23,5,3,18.2,90,6.7,3.07,46.1,2.18,13.2,13.09,50,105,7,16.8,4.97,3132.970471,3,68.28,58.33,8608.548953
2024,1,29,6,2,11.4,88,6.81,3.24,43.5,2.1,14.4,17.24,0,107,7,14.4,4.98,3229.830222,3,67.85,59.36,11181.02473
2024,1,10,2,1,16.9,88,6.9,3.24,48.3,2.13,13.7,14.6,30,100,7,14.6,5.1,3299.929285,3,67.77,50.3,9546.281424
2024,1,25,5,5,17.4,87,6.73,3.13,45.4,2.15,16.3,16.45,20,99,7,16.6,4.82,3045.717898,3,67.74,53.78,10431.86461
2024,1,4,1,4,8.1,95,5.85,2.24,39.4,2.61,14.8,15.06,0,101,7,13.8,4.31,2814.888019,3,68.36,64.04,9721.54181
2024,1,30,6,1,10.4,88,6.78,3.24,45.6,2.09,13.3,14.75,0,100,7,15.7,4.83,3084.972464,3,69.41,62.5,9689.061209
2024,1,13,3,3,16.1,88,6.52,2.92,47.1,2.23,13.6,14,10,99,7,15.8,5.02,3202.524016,3,68.54,59.94,9164.575636
2024,1,22,5,2,2.7,94,6.8,3.24,33.9,2.1,13.4,12.88,10,102,7,13.6,4.48,2932.704753,3,71.1,66.81,8450.926737
2024,1,18,4,3,30,91,6.57,3.11,46.1,2.11,14.2,20.52,10,107,7,19.2,7.66,4689.39393,1,66.92,53.61,13339.36715
2024,1,9,2,2,23.3,87,6.57,3.1,47.1,2.12,14.1,15.3,30,100,7,15.2,5.38,3456.644483,3,67.66,56.26,9957.61146
2024,1,28,6,3,14.1,93,5.88,2.29,40.1,2.57,16.2,18.99,30,105,7,15.6,5.3,3389.18209,1,68.69,63.3,12057.00844
2024,1,24,5,4,13.1,92,6.23,2.48,43.2,2.51,14.6,19,0,108,7,16.3,5.96,3779.621444,3,66.88,60.12,12293.68422
2024,1,3,1,3,13.4,88,6.84,3.32,44.6,2.06,12.1,12.86,30,92,7,15.3,4.11,2637.556787,3,69.11,59.18,8564.468677
2024,1,8,2,3,20.2,88,6.62,3.11,45.6,2.13,13.1,11.81,70,102,7,19.4,5.8,3541.92713,3,67.5,52.85,7775.713596
2024,1,16,4,5,31.4,87,6.91,3.14,47.1,2.2,17.8,14.19,40,95,7,17.7,5.95,3710.166395,1,66.99,46.1,8837.405741
2024,1,21,5,1,15.1,88,7.04,3.45,44.4,2.04,12.5,15.9,0,99,7,16.8,6.64,4185.698979,3,69.67,59.89,10540.85305
2024,2,51,11,1,13.4,88,6.44,2.75,43.5,2.34,14.9,17.7,30,110,7,17.8,7.11,4428.105963,3,69.97,62.01,11412.30601
2024,2,31,7,1,13.7,86,6.86,3.1,44.9,2.21,14.9,14.22,30,105,7,14.9,4.94,3185.173513,3,68.54,59.69,9168.530587
2024,2,40,8,1,12.3,89,6.67,3.18,45.8,2.1,16.2,11.45,60,106,7,15.7,5.69,3634.263627,3,69,59.14,7269.760226
2024,2,45,9,5,12.2,90,6.82,3.31,43.2,2.06,15,13.84,40,99,7,16.5,4.85,3068.349318,3,69.34,60.58,8913.034705
2024,2,37,8,4,11.3,88,6.79,3.28,44.6,2.07,13.5,14.61,30,111,7,18.8,4.76,2928.461835,3,67.28,58.71,9574.958605
2024,2,58,12,3,15.7,89,6.54,3.08,45.8,2.12,13.9,12.3,50,106,7,17.5,6.72,4200.488578,3,68.51,58.89,8023.776898
2024,2,52,11,2,19.8,94,6.04,2.26,40.5,2.67,19.5,15.18,50,112,7,16.3,6.7,4248.903301,3,68.73,60.7,9258.448894
2024,2,55,11,5,27.9,92,5.71,2.28,40.8,2.5,20.5,16.31,30,111,7,16.2,4.59,2914.293521,3,66.87,62.79,9824.075046
2024,2,50,10,1,21.1,88,5.9,2.42,39.7,2.44,15.1,16.71,0,107,7,15.1,4.51,2901.087439,3,68.85,60.36,10748.66981
2024,2,35,7,5,8.5,93,6.72,3.1,40.3,2.17,17.5,7.87,70,109,7,16.4,5.69,3604.085875,3,65.95,54.63,4919.254172
2024,2,41,9,1,21.4,94,7.04,3.37,45.4,2.09,14.9,16.35,50,106,7,17.9,6.46,4018.39164,3,67.68,55.4,10541.87589
2024,2,36,8,5,7.6,88,7.02,3.25,35.5,2.16,13.7,12.37,10,109,7,17.1,3.38,2122.989359,3,69.65,62.1,8088.185015
2024,2,47,10,4,10.2,93,5.9,2.3,40.8,2.56,18.6,15.59,10,103,7,14.2,4.38,2847.331186,1,68.69,61.98,9614.818751
2024,2,43,9,3,20.2,92,5.92,2.26,43.5,2.62,17.2,10.92,40,113,7,16.9,5.12,3223.647685,1,68.49,60.61,6850.520288
2024,2,33,7,3,16.7,88,6.66,3.01,45.1,2.21,14.8,11.27,50,109,7,22.1,4.53,2673.697354,1,69.64,59.24,7275.01834
2024,2,32,7,2,9.8,87,6.79,3.16,42.3,2.15,14.6,15.55,10,105,7,15.4,4.52,2897.246083,3,68.45,59.83,10061.40998
2024,2,48,10,3,14.4,91,6.84,3.15,46.1,2.17,14.8,13.74,40,108,7,18.7,6.56,4040.833645,3,69.75,54.44,8869.45448
2024,2,59,12,2,15,87,6.69,3.04,43.9,2.2,16.3,16.88,0,99,7,14.4,4.6,2983.377314,3,68.86,60.03,10704.55165
2024,2,34,7,4,9.4,95,5.97,2.25,40.1,2.65,15,15.35,0,102,7,14.3,5.68,3688.125953,3,68.34,64.39,9885.482855
2024,2,56,12,5,11.1,90,6.68,3.12,44.6,2.14,15.5,13.11,20,113,7,16.3,4.63,2936.18243,3,69.33,62.07,8393.246583
2024,2,60,12,1,13.8,90,6.63,2.9,45.1,2.29,14.2,14.6,0,104,7,15.8,4.44,2832.511281,3,69.23,63.39,9490.972725
2024,2,54,11,4,4.9,95,6.88,3.23,34.3,2.13,15.4,13.14,30,102,7,14,4.19,2730.166043,3,70.88,67.26,8422.408663
2024,2,46,10,5,34.4,92,6.69,3.19,45.8,2.1,16.3,20.65,10,113,7,18.6,6.18,3811.443327,1,67.16,54.44,13095.31941
2024,2,38,8,3,18.1,87,6.57,3.07,46.8,2.14,15.1,10.98,50,99,7,16.4,5.12,3243.04388,3,67.13,55.67,7062.860233
2024,2,39,8,2,11.8,93,5.84,2.25,39.2,2.6,19.3,18.75,30,113,7,16,5.18,3296.747096,1,68.83,64.05,11464.24315
2024,2,49,10,2,16,93,6.18,2.45,42.3,2.52,15.4,18.09,0,104,7,15.3,6.61,4241.910063,1,66.46,59.54,11595.23384
2024,2,44,9,4,13.2,88,6.9,3.33,44.9,2.07,11.6,13.59,30,99,7,15.5,4.95,3169.118615,3,69.49,58.89,9102.114689
2024,2,57,12,4,19.8,86,6.58,3.03,46.6,2.17,12.9,12.28,30,97,7,16.4,5.35,3388.727492,3,66.04,55.12,8103.769945
2024,2,53,11,3,28.1,86,6.9,3.17,45.6,2.18,12.6,15.72,10,97,7,18.4,7.25,4482.339544,3,68.98,53.72,10409.61233
2024,2,42,9,2,13.6,90,6.88,3.21,42.8,2.14,13.5,16.83,10,92,7,16.7,6.03,3805.738118,3,70.14,61.23,11029.88045
2024,1,7,1,7,12.4,96,5.55,2.05,39.7,2.71,18.1,15.4,0,109,7,16.8,5.97,3763.346823,3,69.59,58.96,9555.979388
2024,1,18,3,4,11.4,97,5.77,2.27,41.6,2.54,19.8,16.6,0,103,7,14.6,5.74,3714.038058,3,69.96,64.64,10086.79137
2024,1,25,4,4,8.1,98,5.71,2.15,42.3,2.65,19.1,16.32,0,104,9,13.7,4.86,3177.778713,1,70.21,65.08,10003.20704
2024,1,26,4,3,25.1,94,6.72,3.07,39.2,2.19,18.7,15.3,0,95,7,15.9,5.36,3415.366954,5,70.96,66.89,9424.37499
2024,1,21,3,7,22,98,6.72,3.25,40.3,2.07,20.1,16.83,0,103,7,16.6,6.32,3993.555418,3,71.48,63.8,10188.29419
2024,1,4,1,4,24.3,98,6.75,3.28,36.9,2.06,19.4,16.85,0,97,7,18.3,5.36,3317.901072,3,70.91,63.25,10289.76671
2024,1,5,1,5,35.2,98,6.49,2.92,44.2,2.22,19.1,16.01,0,98,7,18.3,5.74,3553.125402,3,71.76,65.24,9813.195143
2024,1,24,4,5,34.2,98,6.58,3.16,45.1,2.08,19.8,17.2,0,100,7,17.4,5.4,3379.483993,3,70.3,63.01,10451.37419
2024,1,22,4,7,24.6,99,6.84,3.34,43.5,2.05,20.4,13.95,0,92,7,19.6,5.78,3520.954993,3,69.54,60.49,8413.134985
2024,1,28,4,1,22,96,6.79,3.14,38.4,2.16,21.6,13.59,0,101,5,17.6,5.7,3558.595735,5,70.72,65.94,8072.463706
2024,1,10,2,5,16.3,98,6.72,3.1,42.1,2.17,19.6,14.32,0,92,7,19.1,5.6,3432.520465,3,70.69,66.14,8723.075842
2024,1,23,4,6,15.9,99,6.82,2.99,44.2,2.28,19.3,15.53,0,97,7,17.7,5.44,3392.152133,3,70.77,65.37,9495.450457
2024,1,1,1,1,19.9,99,6.73,3.07,39.2,2.19,20.5,15.74,0,113,5,16.4,5.8,3673.760646,3,70.87,66.74,9480.744404
2024,1,14,2,1,11.9,102,6.8,3.13,38.8,2.17,20.9,14.09,0,99,5,17.9,5.71,3551.860103,3,70,66.03,8444.191198
2024,1,15,3,1,25.4,97,6.86,3.28,39.4,2.09,20.2,15.75,0,95,5,15.9,4.72,3007.561945,3,71.64,65.03,9522.566872
2024,1,3,1,3,19.6,95,6.87,3.07,37.3,2.24,18.9,15.16,0,90,7,18.3,5.79,3584.075971,3,70.55,63.88,9315.166828
2024,1,20,3,6,23.8,96,6.76,3.16,42.3,2.14,19.3,15.32,0,98,7,15.7,5.54,3538.457029,3,70.75,65.43,9367.050933
2024,1,12,2,3,21.1,96,6.93,3.22,41,2.15,20.1,15.56,0,103,7,18.4,5.56,3437.49074,,70.02,64.55,9419.480549
2024,1,16,3,2,22.2,92,6.85,3.09,38.2,2.22,19.9,15.32,0,90,7,17.7,6.02,3753.815412,1,71.37,66.4,9297.407432
2024,1,17,3,3,12.9,98,6.8,3.13,41.9,2.17,19.8,13.9,0,95,9,16.2,5.26,3339.691485,3,72.26,67.22,8446.168674
2024,1,27,4,2,11.8,100,6.85,3.17,41,2.16,20.9,14.28,0,100,7,16.9,5.45,3431.421852,3,69.06,64.26,8558.058929
2024,1,13,2,2,25.2,99,6.27,2.79,47.6,2.25,21.5,15.24,0,104,7,24.6,5.37,3067.765917,5,66.73,57.5,9064.110794
2024,1,19,3,5,10.1,96,6.85,3.34,31.3,2.05,18.6,15.42,0,97,7,17.1,5.04,3165.640938,3,71.36,66.03,9509.974673
2024,1,8,2,7,31.1,99,5.66,2.25,42.1,2.52,22.8,14.24,0,98,7,20,4.97,3012.471607,3,66.74,59.66,8329.096069
2024,1,6,1,6,35,97,6.75,3.2,42.8,2.11,19.9,16.17,0,93,9,21.1,6.45,3855.789394,3,68.31,57.34,9813.255756
2024,1,2,1,2,28.5,95,5.63,2.17,41.4,2.59,21.6,16.13,0,93,7,20.8,4.83,2898.337119,3,68.56,60.63,9581.224399
2024,1,9,2,6,19.6,95,5.97,2.3,43.5,2.6,19.6,17.16,0,97,5,18.8,5.99,3685.186217,3,68.71,64.66,10453.07133
2024,1,11,2,4,8.3,95,5.72,2.29,40.8,2.5,19.8,16.03,0,88,7,19.5,5.5,3354.556851,3,70.6,63.55,9740.437686
2024,2,45,7,3,11.6,96,5.55,2.03,39,2.73,19.1,16.46,0,110,9,15.5,5.38,3444.415788,1,69.33,59.13,10089.01887
2024,2,37,6,6,14.6,98,5.85,2.29,39.7,2.56,20.4,16.83,0,101,7,17.5,5.66,3537.911511,3,71.19,66.22,10150.04027
2024,2,44,7,2,10,98,5.72,2.2,40.8,2.6,20.3,15.61,0,104,7,12.2,4.91,3266.273855,1,70.53,65.77,9426.094864
2024,2,49,7,7,23.2,96,6.78,3.07,37.1,2.21,18.2,15.03,0,106,5,15.9,5.76,3670.245085,3,72.28,67.68,9315.000144
2024,2,53,8,4,19.6,99,6.79,3.41,39.9,1.99,20.6,15.19,0,100,7,17.4,5.41,3385.742296,3,70.83,64.03,9137.951696
2024,2,36,6,7,25.3,99,6.88,3.41,37.8,2.02,19.7,16.75,0,101,7,18.3,5.76,3565.50563,1,71.08,64.45,10190.62777
2024,2,33,5,5,32.8,99,6.47,2.91,44.9,2.22,19.6,16.12,0,103,5,17.4,4.87,3047.793897,5,71.24,66.64,9819.551855
2024,2,30,5,2,35.3,98,6.58,3.15,45.6,2.09,20,16.75,0,111,7,18.7,5.23,3221.579262,3,70.5,63.3,10152.55568
2024,2,51,8,6,20.5,100,6.83,3.32,43.7,2.06,20.2,16.03,0,97,5,19.6,5.93,3612.329258,3,69.96,60.98,9691.85695
2024,2,35,5,7,21.1,95,6.81,3.1,39,2.2,21.7,16.78,0,95,7,18.7,6.04,3720.523661,3,70.78,65.12,9954.611152
2024,2,54,8,3,15.1,95,6.74,3.05,40.1,2.21,19.8,14.34,0,99,7,18.1,5.47,3394.281168,3,70.7,61.53,8713.529409
2024,2,41,6,2,14.3,99,6.76,2.95,42.8,2.29,21.5,14.86,0,97,7,17.7,5.04,3142.729182,3,70.75,64.49,8838.102782
2024,2,48,7,6,22.1,99,6.66,3.07,41.4,2.17,20.1,15.28,0,106,5,17.4,6.54,4092.930613,3,71.4,66.85,9249.978329
2024,2,43,7,1,9.4,104,6.8,3.12,37.3,2.18,21.2,15.21,0,104,7,18.7,6.46,3979.235571,3,69.61,65.29,9080.839782
2024,2,42,6,1,27.6,98,6.86,3.38,40.1,2.03,21.7,15.02,0,104,7,16.3,5.08,3221.556532,3,70.74,63.48,8910.504142
2024,2,55,8,2,17.7,95,6.88,3.07,37.5,2.24,19.2,16.29,0,94,7,16.1,5.67,3604.305597,3,71.12,65.71,9972.47662
